1,11962
2,6923
3,6013
4,6310
5,5841
6,5970
7,5787
8,6233
9,13333
10,9379
11,10793
12,9468
13,12958
14,9661
15,12861
16,13217
17,11187
18,13348
19,13918
20,8778
21,8296
22,6908
23,6701
24,13432
25,8649
26,7814
27,13701
28,12518
29,8453
30,10570
31,13118
32,8575
33,8249
34,6893
35,7336
36,6243
37,6271
38,5895
39,5831
40,6218
41,13815
42,8807
43,8278
44,6901
45,9432
46,7244
47,6690
48,6146
49,6056
50,7060
51,13893
52,8853
53,11000
54,7916
55,7154
56,6486
57,6256
58,5910
59,5816
60,6988
61,13548
62,8472
63,8135
64,13829
65,8845
66,8229
67,13657
68,8761
69,8322
70,6898
71,7255
72,6322
73,6273
74,6077
75,5818
76,6321
77,13754
78,8775
79,8267
80,7002
81,7238
82,6427
83,6249
84,6091
85,5832
86,6050
87,13865
88,8810
89,11172
90,7901
91,9536
92,7540
93,6694
94,6143
95,6075
96,6220
97,13779
98,8799
99,8209
100,13935
101,8863
102,8270
103,13708
104,8757
105,8326
106,6923
107,6473
108,6151
109,5994
110,5848
111,5790
112,8264
113,13869
114,8846
115,8306
116,6898
117,7266
118,6191
119,6249
120,5905
121,5794
122,6265
123,13830
124,8854
125,13442
126,8694
127,8404
128,6938
129,6451
130,6141
131,5967
132,6304
133,13823
134,8802
135,8173
136,13805
137,8794
138,9800
139,13290
140,8639
141,13570
142,8714
143,13666
144,8806
145,7099
146,6524
147,6260
148,6109
149,8939
150,6943
151,9627
152,7488
153,6670
154,6158
155,6091
156,6245
157,13777
158,8775
159,8354
160,6901
161,7250
162,6326
163,6261
164,5948
165,5818
166,7116
167,13947
168,8760
169,9853
170,7522
171,7102
172,13719
173,8772
174,8168
175,13862
176,8806
177,8015
178,6903
179,7772
180,6714
181,6275
182,6119
183,5837
184,13259
185,13807
186,8733
187,8314
188,6905
189,13727
190,8840
191,7090
192,6576
193,6263
194,6204
195,7495
196,6468
197,6111
198,6893
199,6268
200,6359
201,5937
202,6106
203,13228
204,8271
205,7090
206,12063
207,8361
208,8143
209,7007
210,7063
211,11509
212,8072
213,8031
214,6937
215,6335
216,6147
217,5847
218,6185
219,13377
220,8572
221,9732
222,7327
223,7170
224,6307
225,6372
226,5940
227,5839
228,6593
229,10657
230,7599
231,6839
232,6292
233,6072
234,5900
235,6055
236,5961
237,6147
238,13377
239,8721
240,7024
241,6293
242,7795
243,6883
244,6155
245,10816
246,7813
247,11453
248,7980
249,7335
250,6319
251,6966
252,6625
253,6676
254,6207
255,6547
256,13198
257,8605
258,8450
259,9558
260,8865
261,8594
262,9045
263,6772
264,5975
265,6033
266,6014
267,5978
268,6081
269,5924
270,6090
271,6056
272,6086
273,6030
274,6069
275,5972
276,6121
277,6714
278,6215
279,5891
280,6321
281,6302
282,6165
283,6091
284,5965
285,5821
286,5919
287,5900
288,5812
289,5818
290,5863
291,5809
292,5994
293,5826
294,6051
295,6002
296,5854
297,5845
298,6064
299,5921
300,5859
301,5802
302,5913
303,5829
304,5945
305,5855
306,5806
307,5833
308,5827
309,5824
310,5823
311,5814
312,5825
313,5850
314,5815
315,5817
316,5827
317,5804
318,5960
319,5795
320,5871
321,5815
322,5833
323,5855
324,5826
325,5826
326,5868
327,5813
328,5828
329,5822
330,5805
331,5918
332,5834
333,5856
334,5821
335,5829
336,5816
337,5801
338,5813
339,5828
340,5832
341,5893
342,5814
343,5803
344,5813
345,5814
346,5808
347,5829
348,5834
349,5856
350,5859
351,5800
352,5824
353,5806
354,5838
355,5877
356,5827
357,5818
358,5818
359,5834
360,5819
361,5823
362,5821
363,5888
364,5827
365,5817
366,5889
367,5838
368,5839
369,5800
370,5842
371,5856
372,5835
373,5872
374,5846
375,5842
376,5890
377,5840
378,5826
379,5837
380,5815
381,5828
382,6107
383,5952
384,5811
385,5828
386,5817
387,5829
388,5873
389,5845
390,5830
391,5828
392,5858
393,5804
394,5836
395,5831
396,5995
397,5791
398,5955
399,5910
400,5848
401,6039
402,5858
403,5864
404,5881
405,5830
406,5817
407,5822
408,5861
409,5811
410,5810
411,5822
412,5817
413,5824
414,5811
415,5814
416,5813
417,5827
418,5832
419,5822
420,5809
421,5826
422,5815
423,6003
424,5937
425,5824
426,5807
427,5847
428,5829
429,5834
430,5848
431,5819
432,5829
433,5850
434,5952
435,5925
436,5815
437,5821
438,5813
439,5813
440,5816
441,5835
442,5810
443,5855
444,5823
445,5804
446,5814
447,5808
448,5827
449,5820
450,5818
451,5818
452,5834
453,5818
454,5809
455,5828
456,5851
457,6038
458,5813
459,5832
460,5813
461,5872
462,5824
463,5817
464,5813
465,5810
466,5814
467,6054
468,5952
469,5802
470,5839
471,5847
472,5814
473,5912
474,5868
475,5901
476,5839
477,5802
478,5822
479,5846
480,5802
481,5836
482,5820
483,5826
484,5804
485,5793
486,5792
487,5891
488,5841
489,5825
490,5808
491,5861
492,5801
493,5826
494,5845
495,5808
496,5816
497,5971
498,6053
499,5820
500,6010
501,6142
502,5846
503,5837
504,6044
505,5818
506,6122
507,6022
508,5815
509,5848
510,5879
511,5819
512,5865
513,5808
514,5816
515,5814
516,5802
517,5826
518,5812
519,5819
520,5846
521,5911
522,5854
523,5841
524,5817
525,5822
526,5826
527,5803
528,5814
529,5828
530,5813
531,5806
532,5811
533,5807
534,5804
535,5821
536,5920
537,5905
538,5804
539,5843
540,5807
541,5846
542,5823
543,5800
544,6070
545,6004
546,5820
547,5812
548,5820
549,5888
550,5858
551,5867
552,5898
553,5832
554,5811
555,5918
556,5832
557,5834
558,5833
559,5837
560,5825
561,5889
562,5837
563,5813
564,5818
565,5833
566,5814
567,5812
568,5855
569,5816
570,5850
571,5821
572,5917
573,5823
574,5838
575,5824
576,5816
577,5810
578,5818
579,5802
580,5820
581,5824
582,5818
583,5826
584,5821
585,5822
586,5822
587,5808
588,5815
589,5814
590,5827
591,5831
592,5812
593,5817
594,5808
595,5820
596,5807
597,5812
598,5860
599,5831
600,5833
601,5800
602,5802
603,5909
604,5820
605,5903
606,6167
607,5838
608,5841
609,5951
610,5821
611,5803
612,5807
613,5915
614,5913
615,5818
616,5872
617,6039
618,5816
619,5808
620,5827
621,5822
622,5807
623,5832
624,5879
625,5811
626,5837
627,5821
628,6057
629,5887
630,5811
631,5895
632,5852
633,5810
634,5863
635,5842
636,5837
637,5797
638,5825
639,5832
640,5811
641,5835
642,5810
643,5810
644,5818
645,5811
646,5813
647,5831
648,5834
649,5818
650,5819
651,5818
652,5817
653,5800
654,5848
655,5844
656,5808
657,5830
658,5900
659,5810
660,5852
661,5851
662,5801
663,5819
664,5843
665,5804
666,5816
667,5813
668,5868
669,5815
670,5871
671,5842
672,5848
673,5811
674,5813
675,5781
676,5825
677,6030
678,5814
679,5971
680,6016
681,5835
682,5975
683,5936
684,5865
685,5825
686,5812
687,5819
688,5846
689,5810
690,5946
691,5999
692,5830
693,5814
694,5814
695,5823
696,5800
697,5817
698,5850
699,5825
700,5811
701,5814
702,5842
703,5853
704,5811
705,5806
706,5814
707,5917
708,5926
709,5816
710,6037
711,5820
712,5849
713,5893
714,5813
715,5927
716,5888
717,5937
718,6346
719,6450
720,6337
721,6350
722,6339
723,6494
724,6049
725,5990
726,5916
727,6067
728,5871
729,5832
730,6073
731,5815
732,7152
733,6806
734,11847
735,13564
736,9266
737,11760
738,11181
739,11602
740,12445
741,9218
742,13601
743,10035
744,12099
745,8347
746,13694
747,11164
748,13665
749,11233
750,11600
751,9618
752,11000
753,12064
754,7257
755,6019
756,6096
757,5824
758,7028
759,12997
760,9913
761,8257
762,11079
763,11838
764,8279
765,11492
766,10764
767,9261
768,8721
769,7158
770,7037
771,6424
772,6286
773,6008
774,5898
775,5811
776,5969
777,5801
778,6738
779,6223
780,6107
781,5943
782,5919
783,5866
784,5935
785,5806
786,5933
787,5856
788,5983
789,5879
790,5926
791,5867
792,5980
793,5855
794,5941
795,5875
796,6043
797,5882
798,6205
799,5891
800,5900
801,5882
802,6914
803,6224
804,6252
805,5890
806,5849
807,5856
808,5984
809,5839
810,5887
811,5853
812,5981
813,5972
814,6755
815,6247
816,6092
817,5779
818,6214
819,13664
820,8784
821,9034
822,8554
823,6929
824,6384
825,6257
826,8720
827,7230
828,6516
829,6135
830,6195
831,6037
832,6144
833,6050
834,6031
835,5999
836,6104
837,6705
838,6139
839,5882
840,6024
841,5807
842,5803
843,6049
844,5829
845,5922
846,6705
847,5810
848,5859
849,5998
850,7158
851,6486
852,6285
853,6032
854,6031
855,6252
856,6926
857,6166
858,6312
859,6166
860,6164
861,5818
862,13741
863,8784
864,9339
865,9538
866,7313
867,7935
868,13316
869,8422
870,7015
871,7227
872,9159
873,7561
874,6733
875,6137
876,6215
877,6704
878,5911
879,5890
880,6038
881,7415
882,6878
883,6271
884,6148
885,5873
886,6079
887,5821
888,5849
889,5997
890,6151
891,6119
892,6048
893,5825
894,6071
895,6769
896,6140
897,5908
898,6031
899,6215
900,6165
901,5794
902,13839
903,8865
904,10519
905,8355
906,6903
907,6272
908,6320
909,5828
910,5828
911,6005
912,5891
913,5825
914,6016
915,5846
916,5819
917,5994
918,5828
919,5981
920,6688
921,5827
922,5841
923,6038
924,6965
925,6217
926,6350
927,13310
928,8646
929,6974
930,13588
931,8840
932,7091
933,6579
934,7580
935,13557
936,8741
937,7524
938,9414
939,12350
940,9778
941,7476
942,8454
943,13903
944,8843
945,13482
946,9017
947,7047
948,6960
949,13952
950,8814
951,7692
952,8449
953,6786
954,7501
955,13349
956,8664
957,8243
958,6905
959,6810
960,6120
961,6391
962,13845
963,8913
964,13515
965,9006
966,8121
967,7145
968,6320
969,6128
970,6150
971,5809
972,13853
973,8947
974,6604
975,9924
976,7618
977,7186
978,7438
979,6685
980,6219
981,6126
982,5868
983,5881
984,5865
985,5857
986,5869
987,5862
988,5877
989,5855
990,5871
991,5905
992,5869
993,5853
994,5897
995,5868
996,5865
997,5892
998,5863
999,5880
