1,3333
2,1968
3,1530
4,1489
5,1457
6,1967
7,2602
8,4586
9,4598
10,4440
11,4789
12,4670
13,4815
14,4685
15,4477
16,4905
17,4862
18,3492
19,4760
20,4913
21,4940
22,4816
23,4836
24,5049
25,4955
26,5119
27,4595
28,5107
29,5216
30,5089
31,5178
32,5155
33,5255
34,5408
35,5485
36,5405
37,5436
38,5510
39,5489
40,5494
41,5702
42,5664
43,5669
44,5785
45,5796
46,5877
47,5760
48,5984
49,5838
50,5844
51,6150
52,6210
53,6092
54,6314
55,6290
56,6425
57,6404
58,6567
59,6518
60,6676
61,6599
62,6654
63,6704
64,7055
65,7037
66,6832
67,7071
68,7279
69,7238
70,7272
71,7375
72,7482
73,7473
74,7658
75,7686
76,7835
77,7821
78,8012
79,8006
80,7645
81,8146
82,7806
83,6491
84,8437
85,8600
86,8722
87,8435
88,9009
89,8620
90,8980
91,9173
92,9144
93,9264
94,9340
95,9514
96,9695
97,9568
98,9800
99,9820
100,10044
101,9998
102,10155
103,10272
104,10409
105,9935
106,10447
107,10530
108,10391
109,10704
110,8751
111,7622
112,10177
113,10804
114,7657
115,11073
116,10592
117,11146
118,11494
119,9419
120,11265
121,11077
122,11135
123,11579
124,9714
125,11292
126,9587
127,11251
128,9932
129,11727
130,11916
131,11906
132,10866
133,10040
134,12087
135,11254
136,12120
137,11382
138,11479
139,12170
140,11772
141,11978
142,11865
143,11746
144,9926
145,12174
146,7846
147,7860
148,12184
149,11119
150,11924
151,10993
152,12252
153,11882
154,12214
155,11600
156,8776
157,9640
158,12300
159,9125
160,12008
161,11270
162,12478
163,11649
164,12153
165,8947
166,11880
167,11765
168,10401
169,10689
170,11485
171,12612
172,9128
173,10328
174,8941
175,12668
176,12796
177,9653
178,12552
179,8587
180,12462
181,12117
182,11738
183,12712
184,11804
185,12978
186,12125
187,10861
188,12946
189,11052
190,13033
191,11168
192,7812
193,12903
194,10807
195,9183
196,12839
197,10865
198,8198
199,6717
200,6218
201,5993
202,7340
203,13203
204,8510
205,10437
206,7573
207,7073
208,6100
209,6154
210,5760
211,8189
212,6595
213,6309
214,5990
215,5825
216,5650
217,13400
218,9784
219,7179
220,9078
221,13557
222,8574
223,8014
224,6715
225,6199
226,5922
227,5720
228,5696
229,5650
230,5628
231,13444
232,8567
233,7944
234,6711
235,11073
236,7894
237,6697
238,6078
239,6024
240,5960
241,7766
242,6525
243,6022
244,6670
245,5902
246,6045
247,5572
248,7871
249,12781
250,8290
251,13126
252,8400
253,6701
254,9868
255,6440
256,5901
257,13130
258,8437
259,7889
260,6546
261,5923
262,5905
263,5738
264,5851
265,5710
266,6476
267,12853
268,8281
269,12760
270,8288
271,7940
272,6389
273,6040
274,5779
275,5715
276,6566
277,13156
278,8433
279,7904
280,6674
281,6638
282,8664
283,7140
284,6419
285,9498
286,7446
287,7151
288,6046
289,6053
290,5755
291,9586
292,13334
293,8554
294,8957
295,13763
296,8740
297,8231
298,6998
299,6709
300,6201
301,6074
302,5858
303,5862
304,6154
305,13979
306,8811
307,8075
308,7104
309,7176
310,6092
311,6288
312,5898
313,5941
314,8098
315,13269
316,8445
317,8360
318,7161
319,6911
320,5958
321,6089
322,5979
323,6021
324,6183
325,14258
326,8903
327,8346
328,14253
329,8955
330,9493
331,14202
332,11596
333,8570
334,7133
335,6519
336,6184
337,6053
338,5876
339,5882
340,13344
341,13949
342,8775
343,7287
344,6454
345,6148
346,11279
347,8104
348,6843
349,11756
350,8232
351,6810
352,6194
353,6206
354,5751
355,5693
356,5684
357,5616
358,5604
359,11921
360,10728
361,7667
362,6725
363,13050
364,9595
365,7272
366,6628
367,13259
368,8466
369,7705
370,6506
371,9367
372,7130
373,6493
374,5685
375,5678
376,5735
377,12812
378,8194
379,6712
380,5989
381,6161
382,6919
383,6291
384,5677
385,5568
386,6094
387,12749
388,8211
389,7655
390,6237
391,6115
392,6135
393,5440
394,5699
395,5471
396,6184
397,12638
398,8145
399,10568
400,8922
401,6938
402,6272
403,12502
404,8066
405,7352
406,6187
407,6188
408,10334
409,7579
410,6201
411,5780
412,5513
413,12635
414,8204
415,7598
416,6267
417,6172
418,8197
419,6623
420,6094
421,5589
422,7655
423,12837
424,8308
425,7631
426,6373
427,6379
428,10520
429,7632
430,6419
431,9423
432,7191
433,12956
434,8343
435,6715
436,6303
437,5739
438,9112
439,7096
440,12988
441,12020
442,8114
443,7737
444,6524
445,6645
446,5851
447,5921
448,5591
449,5581
450,5907
451,13246
452,8585
453,7734
454,6753
455,6003
456,7495
457,6725
458,6149
459,6052
460,9495
461,12644
